temp_c,hum_pct,gas_ppm,temp_class,temp_membership,hum_class,hum_membership,gas_class,gas_membership,confidence
4.5,60.4,635,0,0.85,2,0.9200000000000003,2,0.2,2.626602564102564
4.5,60.4,630,0,0.85,2,0.9200000000000003,2,0.26666666666666666,2.395833333333333
4.5,60.4,637,0,0.85,2,0.9200000000000003,3,0.175,2.6972687400318978
4.5,60.4,633,0,0.85,2,0.9200000000000003,2,0.22666666666666666,2.5450046040515653
4.5,60.4,635,0,0.85,2,0.9200000000000003,2,0.2,2.626602564102564
4.5,60.4,632,0,0.85,2,0.9200000000000003,2,0.24,2.4992816091954024
4.5,60.4,634,0,0.85,2,0.9200000000000003,2,0.21333333333333335,2.5873226950354606
4.5,60.5,630,0,0.85,2,0.9,2,0.26666666666666666,2.394736842105263
4.5,60.4,634,0,0.85,2,0.9200000000000003,2,0.21333333333333335,2.5873226950354606
4.5,60.5,632,0,0.85,2,0.9,2,0.24,2.4981851179673322
4.5,60.5,633,0,0.85,2,0.9,2,0.22666666666666666,2.5439081128234955
4.5,60.4,625,0,0.85,2,0.9200000000000003,2,0.3333333333333333,2.395833333333333
4.5,60.4,628,0,0.85,2,0.9200000000000003,2,0.29333333333333333,2.395833333333333
4.5,60.5,641,0,0.85,2,0.9,3,0.275,2.812458361092605
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.225,2.7590620328849025
4.5,60.4,630,0,0.85,2,0.9200000000000003,2,0.26666666666666666,2.395833333333333
4.5,60.4,623,0,0.85,2,0.9200000000000003,2,0.36,2.3958333333333335
4.5,60.4,628,0,0.85,2,0.9200000000000003,2,0.29333333333333333,2.395833333333333
4.5,60.4,625,0,0.85,2,0.9200000000000003,2,0.3333333333333333,2.395833333333333
4.5,60.4,625,0,0.85,2,0.9200000000000003,2,0.3333333333333333,2.395833333333333
4.5,60.3,622,0,0.85,2,0.9400000000000006,2,0.37333333333333335,2.3969072164948453
4.5,60.4,623,0,0.85,2,0.9200000000000003,2,0.36,2.3958333333333335
4.5,60.4,623,0,0.85,2,0.9200000000000003,2,0.36,2.3958333333333335
4.5,60.4,630,0,0.85,2,0.9200000000000003,2,0.26666666666666666,2.395833333333333
4.5,60.4,622,0,0.85,2,0.9200000000000003,2,0.37333333333333335,2.395833333333333
4.5,60.4,623,0,0.85,2,0.9200000000000003,2,0.36,2.3958333333333335
4.5,60.4,627,0,0.85,2,0.9200000000000003,2,0.30666666666666664,2.395833333333333
4.5,60.4,621,0,0.85,2,0.9200000000000003,2,0.38666666666666666,2.395833333333333
4.5,60.3,620,0,0.85,2,0.9400000000000006,2,0.4,2.3969072164948457
4.5,60.4,621,0,0.85,2,0.9200000000000003,2,0.38666666666666666,2.395833333333333
4.5,60.3,636,0,0.85,2,0.9400000000000006,2,0.18666666666666668,2.664233949168113
4.5,60.4,622,0,0.85,2,0.9200000000000003,2,0.37333333333333335,2.395833333333333
4.5,60.4,628,0,0.85,2,0.9200000000000003,2,0.29333333333333333,2.395833333333333
4.4,60.3,622,0,0.8533333333333334,2,0.9400000000000006,2,0.37333333333333335,2.3969072164948453
4.4,60.3,619,0,0.8533333333333334,2,0.9400000000000006,2,0.41333333333333333,2.3969072164948453
4.4,60.3,627,0,0.8533333333333334,2,0.9400000000000006,2,0.30666666666666664,2.3969072164948453
4.4,60.3,620,0,0.8533333333333334,2,0.9400000000000006,2,0.4,2.3969072164948457
4.4,60.3,624,0,0.8533333333333334,2,0.9400000000000006,2,0.3466666666666667,2.3969072164948453
4.4,60.2,631,0,0.8533333333333334,2,0.9599999999999994,2,0.25333333333333335,2.451851399242331
4.4,60.3,624,0,0.8533333333333334,2,0.9400000000000006,2,0.3466666666666667,2.3969072164948453
4.4,60.3,621,0,0.8533333333333334,2,0.9400000000000006,2,0.38666666666666666,2.3969072164948453
4.4,60.3,625,0,0.8533333333333334,2,0.9400000000000006,2,0.3333333333333333,2.3969072164948453
4.4,60.3,622,0,0.8533333333333334,2,0.9400000000000006,2,0.37333333333333335,2.3969072164948453
4.4,60.2,618,0,0.8533333333333334,2,0.9599999999999994,2,0.4266666666666667,2.397959183673469
4.4,60.2,626,0,0.8533333333333334,2,0.9599999999999994,2,0.32,2.397959183673469
4.4,60.3,618,0,0.8533333333333334,2,0.9400000000000006,2,0.4266666666666667,2.3969072164948453
4.4,60.3,617,0,0.8533333333333334,2,0.9400000000000006,2,0.44,2.3969072164948453
4.4,60.2,614,0,0.8533333333333334,2,0.9599999999999994,2,0.48,2.397959183673469
4.4,60.2,623,0,0.8533333333333334,2,0.9599999999999994,2,0.36,2.3979591836734695
4.4,60.2,619,0,0.8533333333333334,2,0.9599999999999994,2,0.41333333333333333,2.397959183673469
4.4,60.3,615,0,0.8533333333333334,2,0.9400000000000006,2,0.4666666666666667,2.396907216494845
4.4,60.3,624,0,0.8533333333333334,2,0.9400000000000006,2,0.3466666666666667,2.3969072164948453
4.4,60.2,633,0,0.8533333333333334,2,0.9599999999999994,2,0.22666666666666666,2.5471304543917013
4.4,60.2,618,0,0.8533333333333334,2,0.9599999999999994,2,0.4266666666666667,2.397959183673469
4.4,60.3,616,0,0.8533333333333334,2,0.9400000000000006,2,0.4533333333333333,2.3969072164948453
4.4,60.2,620,0,0.8533333333333334,2,0.9599999999999994,2,0.4,2.3979591836734695
4.4,60.3,622,0,0.8533333333333334,2,0.9400000000000006,2,0.37333333333333335,2.3969072164948453
4.4,60.2,612,0,0.8533333333333334,2,0.9599999999999994,2,0.5066666666666667,2.397959183673469
4.4,60.2,614,0,0.8533333333333334,2,0.9599999999999994,2,0.48,2.397959183673469
